quartet_key,metric_version,source_version,source_hash,observed_nodes,observed_pairs,positive_pairs,strongest_edge,median_edge,disconnected
shoe_parts__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
shoe_parts__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
shoe_parts__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
shoe_styles__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
shoe_styles__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01852,0.0,0
shoe_styles__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
shoe_styles__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
shoe_styles__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
shoe_styles__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
shoe_styles__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
shopping_words__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,4,0.11037,0.014345,0
shopping_words__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01538,0.0,0
shopping_words__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
shopping_words__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
shopping_words__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01538,0.0,0
shopping_words__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
shopping_words__15,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
shopping_words__16,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
shopping_words__17,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
shopping_words__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
shopping_words__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
shopping_words__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.0491,0.0,0
shopping_words__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02062,0.0,0
shopping_words__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.18822,0.0,0
shopping_words__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
shopping_words__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.11354,0.0,0
shopping_words__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
short_names__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.04615,0.0,0
short_names__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
short_names__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02625,0.0,0
short_names__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
short_names__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,5,1,0.01344,0.0,0
short_names__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,3,0,0.0,0.0,1
short_names__15,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,3,0,0.0,0.0,1
short_names__16,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,3,1,0.07258,0.0,0
short_names__17,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,3,0,0.0,0.0,1
short_names__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.13245,0.0,0
short_names__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.02139,0.0,0
short_names__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
short_names__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,5,1,0.05588,0.0,0
short_names__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,3,0,0.0,0.0,1
short_names__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,5,0,0.0,0.0,1
short_names__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
short_names__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
shrubs__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
shrubs__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,1,0.01404,0.0,0
signals_and_codes__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
signals_and_codes__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
signals_and_codes__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
signals_and_codes__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
signals_and_codes__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,5,0,0.0,0.0,1
signals_and_codes__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
silverware__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,3,0.5331,0.069145,0
silverware__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
silverware__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.0481,0.0,0
silverware__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
silverware__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,0,0,0.0,0.0,0
silverware__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
silverware__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
silverware__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
silverware__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,1,0.04098,0.0,0
silverware__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,1,0.25173,0.0,0
silverware__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
silverware__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
silverware__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,1,0.01282,0.0,0
singing_voices__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.03824,0.0,0
skate_park__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
skateboarding__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
skateboarding__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.03958,0.0,0
skateboarding__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.01114,0.0,0
skateboarding__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
skateboarding__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
skiing_words__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
skiing_words__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
skiing_words__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
skiing_words__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
skiing_words__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
skiing_words__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
skiing_words__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
skiing_words__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
skiing_words__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,3,0,0.0,0.0,1
skiing_words__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
skiing_words__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
skiing_words__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
skiing_words__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
sleep_and_rest__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.20261,0.0,0
sleep_and_rest__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
sleep_and_rest__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01928,0.0,0
sleep_and_rest__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02625,0.0,0
sleep_and_rest__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,5,0,0.0,0.0,1
sleep_and_rest__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
sleep_and_rest__15,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.17735,0.0,0
sleep_and_rest__16,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01575,0.0,0
sleep_and_rest__17,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,2,0.02887,0.0,0
sleep_and_rest__18,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
sleep_and_rest__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,4,0.09653,0.010155,0
sleep_and_rest__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,3,0.0179,0.00514,0
sleep_and_rest__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02302,0.0,0
sleep_and_rest__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.03412,0.0,0
sleep_and_rest__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
sleep_and_rest__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
sleep_and_rest__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
sleep_and_rest__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
sleeping_actions__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01028,0.0,0
sleeping_actions__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.01837,0.0,0
sleeping_actions__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.03412,0.0,0
sleeping_actions__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.02625,0.0,0
sleeping_actions__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.17735,0.0,0
sleeping_actions__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,1,0.01928,0.0,0
sleeping_actions__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
sleeping_actions__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
sleepwear__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
sleepwear__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
sleepwear__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,2,0.1659,0.0,0
sleepwear__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
sleepwear__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
slow_things__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
slow_things__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
slow_things__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
slow_things__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.06667,0.0,0
slow_things__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.19532,0.0,0
slow_things__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.35543,0.0,0
slow_things__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
slow_things__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
slow_things__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
smell_words__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.17676,0.0,0
smell_words__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
smell_words__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
smell_words__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01146,0.0,0
smell_words__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
smell_words__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
smell_words__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01039,0.0,0
smell_words__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
smell_words__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01818,0.0,0
smell_words__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.32115,0.0,0
smell_words__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
smell_words__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01892,0.0,0
smell_words__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01096,0.0,0
smelly_things__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
smelly_things__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
smelly_things__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
smelly_things__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.0863,0.0,0
smelly_things__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
smelly_things__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
smelly_things__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
smelly_things__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
smelly_things__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
smelly_things__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
smelly_things__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.10428,0.0,0
smelly_things__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01008,0.0,0
smelly_things__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
snack_brands__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
snack_brands__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
snack_brands__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
snack_brands__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
snack_brands__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
snack_brands__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
snack_brands__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
snack_brands__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
snack_brands__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
snack_brands__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
snack_brands__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
snack_brands__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
snack_brands__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
snack_foods__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
snack_foods__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
snack_foods__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
snack_foods__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
snack_foods__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
snack_foods__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
snack_foods__15,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
snack_foods__16,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
snack_foods__17,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
snack_foods__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
snack_foods__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
snack_foods__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
snack_foods__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
snack_foods__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
snack_foods__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
snack_foods__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
snack_foods__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
snakes__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,1,0.02302,0.0,0
snakes__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
snakes__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
snakes__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
snakes__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
snakes__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
snakes__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
snakes__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,3,0,0.0,0.0,1
snakes__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
snakes__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
snakes__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
snakes__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,2,0.01882,0.0,0
snakes__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
soccer_words__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,1,0.01546,0.0,0
soccer_words__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
soccer_words__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
soccer_words__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
soccer_words__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
soccer_words__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,3,0,0.0,0.0,1
soccer_words__15,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
soccer_words__16,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,3,0,0.0,0.0,1
soccer_words__17,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
soccer_words__18,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
soccer_words__19,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
soccer_words__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,1,0.01882,0.0,0
soccer_words__20,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
soccer_words__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
soccer_words__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
soccer_words__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
soccer_words__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.01044,0.0,0
soccer_words__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
soccer_words__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
soccer_words__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
social_media_words__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
social_media_words__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
social_media_words__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
social_media_words__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
social_media_words__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
social_media_words__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
social_media_words__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
social_media_words__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
social_media_words__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
social_media_words__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
social_media_words__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
social_media_words__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
social_media_words__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
soda_brands__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
soda_brands__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
soda_brands__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
soda_brands__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
